accx,accy,accz,rmsx,rmsy,rmsz
0.623046875,0.759033203125,0.4345703125,0.1549072265625,0.207763671875,0.9368896484375
0.5771484375,0.971435546875,0.5087890625,0.130859375,0.275634765625,1.016357421875
0.4619140625,0.901123046875,0.304443359375,0.108154296875,0.27294921875,0.9678955078125
0.466796875,0.917724609375,0.3984375,0.1768798828125,0.340087890625,1.0740966796875
0.454833984375,0.843994140625,0.378173828125,0.1544189453125,0.2412109375,1.052001953125
0.532470703125,1.169921875,0.404296875,0.15771484375,0.2926025390625,1.0147705078125
0.5888671875,0.9091796875,0.42236328125,0.1549072265625,0.2493896484375,0.9869384765625
0.576416015625,1.107421875,0.318115234375,0.1812744140625,0.2694091796875,0.993408203125
0.58056640625,0.986572265625,0.49365234375,0.171142578125,0.3638916015625,0.9993896484375
0.48779296875,0.744140625,0.502685546875,0.1751708984375,0.1900634765625,0.995361328125
0.532958984375,1.2333984375,0.41748046875,0.143310546875,0.33447265625,0.9698486328125
0.42236328125,0.982666015625,0.30078125,0.1480712890625,0.2767333984375,0.9639892578125
0.6259765625,1.254150390625,0.55908203125,0.17578125,0.3331298828125,0.9813232421875
0.60986328125,1.198974609375,0.4970703125,0.164794921875,0.3035888671875,1.0115966796875
0.57568359375,0.86572265625,0.3515625,0.1295166015625,0.2615966796875,0.9892578125
0.407958984375,0.998779296875,0.33837890625,0.1297607421875,0.24853515625,0.9654541015625
0.733154296875,1.06005859375,0.30810546875,0.1688232421875,0.2215576171875,0.9830322265625
0.557861328125,1.2138671875,0.373779296875,0.147216796875,0.3330078125,0.9869384765625
0.670166015625,1.030029296875,0.470703125,0.1798095703125,0.2803955078125,0.9691162109375
0.4794921875,0.997802734375,0.331787109375,0.132568359375,0.2659912109375,0.9898681640625
0.602294921875,0.9326171875,0.385498046875,0.161865234375,0.2222900390625,1.0369873046875
0.626220703125,1.10546875,0.3017578125,0.20703125,0.256591796875,0.97802734375
0.689697265625,0.991455078125,0.42822265625,0.1685791015625,0.2734375,1.013427734375
0.512451171875,0.72021484375,0.321044921875,0.1331787109375,0.1824951171875,0.978515625
0.42578125,0.972900390625,0.395263671875,0.121826171875,0.26025390625,1.010009765625
0.471435546875,0.796875,0.402587890625,0.1258544921875,0.1878662109375,1.025146484375
0.792724609375,0.715087890625,0.531005859375,0.1968994140625,0.2142333984375,1.0306396484375
0.6455078125,1.1806640625,0.68798828125,0.171630859375,0.3057861328125,1.02685546875
0.802001953125,0.956787109375,0.538818359375,0.2196044921875,0.2783203125,0.98779296875
0.80224609375,1.059814453125,0.340087890625,0.2293701171875,0.27392578125,1.0560302734375
0.465576171875,0.946044921875,0.38818359375,0.13916015625,0.2236328125,0.990234375
0.51025390625,1.02685546875,0.2744140625,0.1455078125,0.280029296875,1.0009765625
0.67431640625,0.744873046875,0.53857421875,0.18017578125,0.2633056640625,0.9949951171875
0.5,1.07958984375,0.363037109375,0.1474609375,0.31103515625,0.9906005859375
0.504150390625,1.040771484375,0.412353515625,0.15625,0.259521484375,1.025634765625
0.518310546875,1.016845703125,0.474853515625,0.1683349609375,0.2596435546875,1.001220703125
0.76025390625,1.01953125,0.59716796875,0.1666259765625,0.23583984375,1.0045166015625
0.617431640625,0.945068359375,0.537841796875,0.1903076171875,0.267822265625,0.9847412109375
0.5966796875,1.0283203125,0.385986328125,0.150146484375,0.2509765625,0.9737548828125
0.559814453125,1.063720703125,0.30517578125,0.153564453125,0.253173828125,0.9969482421875
0.63427734375,0.93994140625,0.4091796875,0.1654052734375,0.2950439453125,1.01953125
0.537841796875,1.00537109375,0.526611328125,0.1650390625,0.264404296875,0.9554443359375
0.555908203125,1.207275390625,0.3408203125,0.1522216796875,0.351806640625,0.9947509765625
0.579833984375,0.911865234375,0.596923828125,0.171630859375,0.225830078125,1.0067138671875
0.51611328125,0.988037109375,0.55224609375,0.155029296875,0.25439453125,1.02294921875
0.689697265625,1.115234375,0.36572265625,0.1787109375,0.2730712890625,1.04345703125
0.68701171875,1.112548828125,0.536865234375,0.18505859375,0.281005859375,0.96875
0.683349609375,0.859130859375,0.245361328125,0.1695556640625,0.2196044921875,0.957763671875
0.512451171875,0.71484375,0.37646484375,0.139892578125,0.2166748046875,0.984130859375
0.663330078125,0.966796875,0.402099609375,0.1734619140625,0.3265380859375,1.0205078125
0.8076171875,1.031005859375,0.294921875,0.193359375,0.32177734375,1.04638671875
0.903076171875,0.96630859375,0.43701171875,0.2081298828125,0.31298828125,1.013427734375
0.742919921875,1.2607421875,0.369140625,0.1878662109375,0.4053955078125,1.0159912109375
0.666015625,0.75439453125,0.4228515625,0.2039794921875,0.2132568359375,1.0433349609375
0.5703125,0.96923828125,0.3818359375,0.1719970703125,0.2685546875,1.011962890625
0.688720703125,1.072021484375,0.634765625,0.181640625,0.295654296875,1.0150146484375
0.78125,0.991943359375,0.713623046875,0.1856689453125,0.2657470703125,1.0308837890625
0.585205078125,1.188232421875,0.634033203125,0.157470703125,0.3184814453125,1.041259765625
0.667236328125,1.019775390625,0.37451171875,0.1737060546875,0.2701416015625,1.0250244140625
0.673583984375,0.76904296875,0.393798828125,0.1923828125,0.2080078125,1.0147705078125
0.61474609375,0.955078125,0.5009765625,0.161376953125,0.22021484375,1.03076171875
0.575927734375,0.885986328125,0.419189453125,0.1500244140625,0.2423095703125,0.976318359375
0.45166015625,0.9345703125,0.456298828125,0.1229248046875,0.20361328125,0.9786376953125
0.607421875,1.07275390625,0.68798828125,0.1199951171875,0.2735595703125,0.998291015625
0.696044921875,0.971923828125,0.516357421875,0.1865234375,0.2501220703125,0.9989013671875
0.596435546875,1.2001953125,0.483642578125,0.16162109375,0.327880859375,0.9659423828125
0.8662109375,1.269287109375,0.502685546875,0.2100830078125,0.3087158203125,1.0009765625
0.660400390625,1.069091796875,0.445556640625,0.15673828125,0.2586669921875,1.025146484375
0.645263671875,1.173095703125,0.46728515625,0.177490234375,0.2823486328125,0.9952392578125
0.6689453125,1.119873046875,0.51123046875,0.17431640625,0.3040771484375,1.0245361328125
0.648193359375,0.788818359375,0.4150390625,0.171875,0.2218017578125,1.0400390625
0.5732421875,1.06689453125,0.47412109375,0.1710205078125,0.290283203125,0.980712890625
0.6865234375,1.10595703125,0.464111328125,0.1697998046875,0.319091796875,0.9818115234375
0.609619140625,1.09033203125,0.43603515625,0.15087890625,0.2637939453125,1.0247802734375
0.494384765625,1.1474609375,0.38623046875,0.1717529296875,0.316650390625,0.9620361328125
0.647705078125,1.04150390625,0.439697265625,0.1793212890625,0.2578125,1.0355224609375
0.586181640625,0.99609375,0.37744140625,0.1678466796875,0.2921142578125,1.0255126953125
0.649169921875,0.7880859375,0.49169921875,0.170654296875,0.2398681640625,1.01806640625
0.733642578125,0.9873046875,0.410888671875,0.187255859375,0.24560546875,1.010498046875
0.5869140625,1.010498046875,0.441650390625,0.1669921875,0.3018798828125,0.9736328125
0.72412109375,1.1298828125,0.53466796875,0.1917724609375,0.2698974609375,0.9705810546875
0.423095703125,1.06201171875,0.635498046875,0.130615234375,0.3079833984375,1.0146484375
0.61083984375,1.2490234375,0.546875,0.150390625,0.3521728515625,0.9586181640625
0.7490234375,1.134033203125,0.35693359375,0.2166748046875,0.259033203125,1.00732421875
0.648193359375,0.88720703125,0.508056640625,0.1717529296875,0.273681640625,0.94189453125
0.567138671875,1.147705078125,0.3896484375,0.1402587890625,0.300537109375,0.9827880859375
0.583251953125,0.9833984375,0.43310546875,0.1693115234375,0.297607421875,1.0032958984375
0.70556640625,1.006591796875,0.31982421875,0.2225341796875,0.2879638671875,1.0455322265625
0.835205078125,0.885009765625,0.34619140625,0.1771240234375,0.2698974609375,1.00146484375
0.91650390625,1.2880859375,0.598876953125,0.236083984375,0.32470703125,1.0240478515625
0.44580078125,0.5263671875,0.29833984375,0.1298828125,0.1387939453125,0.966796875
0.538330078125,1.06201171875,0.712890625,0.1541748046875,0.280029296875,0.99853515625
0.5693359375,1.00341796875,0.464111328125,0.1610107421875,0.2833251953125,0.9505615234375
0.41796875,1.006591796875,0.67431640625,0.1163330078125,0.2977294921875,0.9940185546875
0.81005859375,0.9921875,0.46484375,0.2086181640625,0.228515625,0.9852294921875
0.4638671875,1.12841796875,0.52392578125,0.1124267578125,0.2332763671875,0.9989013671875
0.745361328125,0.926513671875,0.553466796875,0.1920166015625,0.28564453125,0.9866943359375
0.6396484375,1.097412109375,0.442138671875,0.20361328125,0.2818603515625,0.9541015625
0.7412109375,1.145751953125,0.5771484375,0.1748046875,0.31640625,0.9915771484375
0.895751953125,1.25,0.58251953125,0.2529296875,0.4119873046875,1.048095703125
0.785400390625,1.25439453125,0.47265625,0.1934814453125,0.3702392578125,1.0345458984375
0.60498046875,0.978759765625,0.29052734375,0.15478515625,0.1993408203125,1.02197265625
0.611328125,0.815185546875,0.501220703125,0.198486328125,0.2276611328125,0.9842529296875
0.75,0.83544921875,0.455322265625,0.2108154296875,0.2593994140625,0.9708251953125
0.69287109375,1.111572265625,0.510009765625,0.1612548828125,0.25048828125,0.97998046875
0.66796875,1.413330078125,0.458740234375,0.1937255859375,0.3408203125,0.9869384765625
0.534423828125,0.97265625,0.416015625,0.15869140625,0.274658203125,1.0408935546875
0.540283203125,0.92724609375,0.4296875,0.1451416015625,0.3037109375,0.9254150390625
0.579833984375,1.1162109375,0.4560546875,0.1627197265625,0.30517578125,0.9898681640625
0.427978515625,0.7421875,0.437255859375,0.124755859375,0.1741943359375,1.02099609375
0.77734375,0.87353515625,0.46240234375,0.2047119140625,0.2747802734375,1.0260009765625
0.619873046875,1.1689453125,0.384033203125,0.19580078125,0.3104248046875,0.995849609375
0.6875,1.204345703125,0.58984375,0.1822509765625,0.294921875,0.99951171875
0.669921875,1.193603515625,0.56396484375,0.18310546875,0.284423828125,0.99365234375
0.645751953125,1.355712890625,0.46923828125,0.1397705078125,0.3040771484375,1.00927734375
0.831298828125,1.0537109375,0.2939453125,0.2279052734375,0.2723388671875,1.0413818359375
0.930419921875,1.014404296875,0.31103515625,0.2626953125,0.3243408203125,1.070556640625
0.756103515625,0.94970703125,0.54638671875,0.194091796875,0.2437744140625,0.99609375
0.59033203125,1.09375,0.365234375,0.14501953125,0.2408447265625,0.97705078125
0.46630859375,0.7392578125,0.599365234375,0.137451171875,0.1976318359375,0.95947265625
0.545166015625,1.062744140625,0.4052734375,0.137939453125,0.2542724609375,1.0048828125
0.429931640625,1.377197265625,0.3349609375,0.1287841796875,0.321044921875,1.02490234375
0.631591796875,1.219482421875,0.37744140625,0.1884765625,0.3038330078125,0.9908447265625
0.9599609375,0.919189453125,0.585693359375,0.23095703125,0.26416015625,1.0650634765625
0.653076171875,1.176513671875,0.379150390625,0.1839599609375,0.281494140625,0.99169921875
0.86376953125,0.979248046875,0.447998046875,0.2579345703125,0.297119140625,1.000244140625
0.5478515625,1.05029296875,0.51220703125,0.172607421875,0.2996826171875,0.99072265625
0.716796875,1.01025390625,0.43701171875,0.1669921875,0.2958984375,1.020263671875
0.604248046875,0.888427734375,0.4501953125,0.1805419921875,0.2158203125,0.9930419921875
0.674560546875,1.000244140625,0.529541015625,0.178955078125,0.2646484375,0.9820556640625
0.31982421875,1.13330078125,0.377197265625,0.11865234375,0.3057861328125,0.968505859375
0.864013671875,1.1513671875,0.316162109375,0.2216796875,0.3447265625,1.00634765625
0.88134765625,0.911376953125,0.50048828125,0.217041015625,0.2637939453125,0.991943359375
1.048095703125,1.177001953125,0.413818359375,0.2265625,0.371826171875,0.9906005859375
0.3408203125,0.955078125,0.58740234375,0.0931396484375,0.251708984375,1.0386962890625
0.6806640625,1.16162109375,0.502685546875,0.16943359375,0.2825927734375,0.990234375
0.720947265625,1.33056640625,0.518310546875,0.165283203125,0.313720703125,0.9632568359375
0.54833984375,0.882080078125,0.531494140625,0.1556396484375,0.266845703125,1.0076904296875
0.693115234375,0.85498046875,0.466064453125,0.185791015625,0.2303466796875,0.965576171875
0.66943359375,0.91943359375,0.431884765625,0.191162109375,0.2166748046875,0.966552734375
0.715576171875,0.871337890625,0.43603515625,0.2044677734375,0.228515625,1.0277099609375
0.927490234375,1.3251953125,0.5048828125,0.247802734375,0.3170166015625,1.024658203125
0.79541015625,1.239501953125,0.491455078125,0.2169189453125,0.3280029296875,1.017333984375
0.685302734375,1.025390625,0.623291015625,0.1964111328125,0.276123046875,1.0450439453125
0.6923828125,1.212158203125,0.50341796875,0.1903076171875,0.3287353515625,0.9732666015625
0.874267578125,0.88134765625,0.585693359375,0.2557373046875,0.25439453125,1.0247802734375
0.781982421875,1.15380859375,0.4521484375,0.1754150390625,0.25244140625,1.0025634765625
0.599609375,0.998046875,0.416748046875,0.193115234375,0.250732421875,0.988525390625
0.51953125,1.0390625,0.3583984375,0.185791015625,0.3187255859375,0.9930419921875
0.943115234375,0.8251953125,0.5234375,0.2286376953125,0.2315673828125,0.9959716796875
0.6083984375,1.07080078125,0.43994140625,0.1505126953125,0.266845703125,1.0223388671875
0.434326171875,0.622802734375,0.264404296875,0.17138671875,0.2022705078125,1.0340576171875
0.688720703125,0.98046875,0.38134765625,0.1749267578125,0.2452392578125,0.9857177734375
0.4462890625,1.138427734375,0.4462890625,0.18310546875,0.283447265625,1.015869140625
0.7041015625,0.966796875,0.5361328125,0.17529296875,0.228759765625,0.9627685546875
0.857421875,1.043701171875,0.358154296875,0.2056884765625,0.3026123046875,1.02978515625
0.78271484375,1.136474609375,0.419921875,0.2003173828125,0.292236328125,0.9951171875
0.80615234375,1.214599609375,0.43798828125,0.21337890625,0.247802734375,0.9891357421875
0.434814453125,1.054931640625,0.426513671875,0.2000732421875,0.309326171875,1.0333251953125
0.76123046875,1.21826171875,0.511962890625,0.154296875,0.319091796875,1.00634765625
0.64453125,1.04296875,0.50634765625,0.21142578125,0.349853515625,0.9619140625
0.455810546875,0.811767578125,0.535400390625,0.1494140625,0.224609375,1.0438232421875
0.52587890625,1.240234375,0.45654296875,0.1441650390625,0.2923583984375,1.0206298828125
0.560546875,1.293701171875,0.543212890625,0.168701171875,0.3411865234375,0.9990234375
0.447998046875,0.984619140625,0.4521484375,0.1339111328125,0.3074951171875,0.98291015625
0.69677734375,1.2900390625,0.41845703125,0.20556640625,0.31689453125,0.97705078125
0.76220703125,1.15966796875,0.57763671875,0.1944580078125,0.3067626953125,0.9703369140625
0.7900390625,1.01904296875,0.5224609375,0.1815185546875,0.2774658203125,1.0262451171875
0.60302734375,1.1708984375,0.427001953125,0.156005859375,0.2806396484375,1.03125
0.65625,0.973876953125,0.4873046875,0.1279296875,0.23974609375,1.0240478515625
0.81005859375,1.178466796875,0.6015625,0.2467041015625,0.3162841796875,1.02880859375
0.58203125,1.1005859375,0.5498046875,0.1903076171875,0.3212890625,0.98828125
0.526611328125,1.235595703125,0.5615234375,0.1492919921875,0.27587890625,1.0213623046875
0.671875,0.97412109375,0.440673828125,0.1295166015625,0.259033203125,0.9947509765625
0.81640625,1.043212890625,0.525390625,0.229736328125,0.2572021484375,1.0628662109375
0.4921875,0.979736328125,0.315673828125,0.1578369140625,0.2335205078125,0.9979248046875
0.57275390625,0.870849609375,0.46533203125,0.179931640625,0.216064453125,1.0330810546875
0.741455078125,1.03857421875,0.577392578125,0.202880859375,0.2679443359375,0.989501953125
0.6474609375,1.29541015625,0.4560546875,0.164306640625,0.3524169921875,0.9619140625
0.96630859375,0.94677734375,0.513671875,0.2518310546875,0.2620849609375,0.975341796875
0.641845703125,0.970947265625,0.519287109375,0.2020263671875,0.26025390625,1.04248046875
0.72265625,1.07080078125,0.566162109375,0.1773681640625,0.26025390625,0.9571533203125
0.625,0.64697265625,0.369140625,0.1925048828125,0.18798828125,1.017822265625
0.725830078125,0.84619140625,0.3779296875,0.197265625,0.2763671875,1.000244140625
0.630615234375,1.153076171875,0.4794921875,0.177734375,0.2921142578125,0.97216796875
0.718017578125,1.220703125,0.59521484375,0.156005859375,0.2410888671875,0.95068359375
0.91796875,1.141357421875,0.4912109375,0.1890869140625,0.265869140625,0.982177734375
0.884033203125,1.143798828125,0.542724609375,0.2154541015625,0.3656005859375,0.9761962890625
0.810546875,1.256591796875,0.43359375,0.1822509765625,0.3380126953125,0.988037109375
0.62744140625,0.86083984375,0.444580078125,0.263916015625,0.2225341796875,1.0450439453125
0.58447265625,0.671630859375,0.322998046875,0.140625,0.2073974609375,1.026611328125
0.63720703125,1.098876953125,0.584228515625,0.1707763671875,0.289306640625,0.95361328125
0.603515625,0.93017578125,0.381591796875,0.165771484375,0.2535400390625,1.035400390625
0.727294921875,0.936767578125,0.47705078125,0.20263671875,0.259765625,0.9912109375
0.717529296875,1.1201171875,0.575439453125,0.1796875,0.282958984375,0.9805908203125
0.65625,1.158447265625,0.510498046875,0.176025390625,0.32421875,0.994873046875
0.70166015625,1.28857421875,0.454345703125,0.192138671875,0.3226318359375,1.0191650390625
0.865966796875,1.02783203125,0.39013671875,0.26416015625,0.2882080078125,1.034912109375
0.571044921875,0.971435546875,0.403076171875,0.1583251953125,0.2838134765625,0.9609375
0.65576171875,1.13818359375,0.619384765625,0.176025390625,0.2755126953125,1.0009765625
0.6796875,0.77880859375,0.439208984375,0.1734619140625,0.255859375,0.969970703125
0.650390625,0.948974609375,0.520751953125,0.173828125,0.24560546875,0.965576171875
0.516845703125,1.012939453125,0.59765625,0.1561279296875,0.3004150390625,1.0352783203125
0.66845703125,1.09228515625,0.271240234375,0.182373046875,0.2857666015625,0.9974365234375
0.43505859375,1.179443359375,0.443359375,0.1546630859375,0.3543701171875,0.978271484375
0.78369140625,0.909423828125,0.22314453125,0.1729736328125,0.2547607421875,1.0570068359375
0.591064453125,0.98046875,0.5380859375,0.1390380859375,0.3131103515625,0.9979248046875
0.661376953125,0.834228515625,0.39892578125,0.1865234375,0.2010498046875,1.0040283203125
0.672607421875,1.093017578125,0.431396484375,0.163818359375,0.309814453125,0.98779296875
0.658447265625,1.21923828125,0.37744140625,0.1796875,0.268310546875,0.9981689453125
0.763427734375,1.033203125,0.4345703125,0.232177734375,0.2322998046875,1.03369140625
0.755126953125,1.085205078125,0.449462890625,0.1824951171875,0.24462890625,1.0037841796875
0.455322265625,1.04052734375,0.4130859375,0.1279296875,0.309326171875,0.9593505859375
0.77392578125,0.62109375,0.377197265625,0.2060546875,0.2095947265625,0.97412109375
0.5478515625,0.78564453125,0.316162109375,0.170654296875,0.2373046875,0.9840087890625
0.639892578125,1.088134765625,0.595458984375,0.1944580078125,0.2509765625,0.986572265625
0.771484375,1.08837890625,0.553955078125,0.198486328125,0.314697265625,1.0228271484375
0.637939453125,1.252197265625,0.5205078125,0.1534423828125,0.2989501953125,0.98583984375
0.645263671875,1.185791015625,0.502685546875,0.1661376953125,0.29296875,0.954345703125
0.72119140625,1.1650390625,0.408203125,0.1947021484375,0.3038330078125,0.9332275390625
0.69287109375,0.903076171875,0.490966796875,0.172607421875,0.25439453125,1.026611328125
0.5537109375,1.111328125,0.435791015625,0.2022705078125,0.275146484375,1.000244140625
0.66748046875,0.91015625,0.419189453125,0.169677734375,0.2935791015625,0.9969482421875
0.693115234375,1.07275390625,0.517578125,0.16552734375,0.2860107421875,1.0089111328125
0.7919921875,1.16357421875,0.382568359375,0.2208251953125,0.3414306640625,1.01025390625
0.48486328125,1.1640625,0.62890625,0.1629638671875,0.2601318359375,0.9901123046875
0.9833984375,1.110107421875,0.50732421875,0.23388671875,0.2501220703125,1.02587890625
0.596923828125,1.160888671875,0.448486328125,0.1544189453125,0.298095703125,0.9947509765625
0.723388671875,1.04296875,0.5029296875,0.182373046875,0.2823486328125,1.000732421875
0.71533203125,0.781494140625,0.366943359375,0.172607421875,0.210205078125,1.0032958984375
0.951416015625,1.070068359375,0.438232421875,0.178466796875,0.3128662109375,0.99853515625
0.679443359375,0.943359375,0.47998046875,0.161376953125,0.285400390625,1.0057373046875
0.8642578125,1.120361328125,0.44677734375,0.205322265625,0.2813720703125,1.0146484375
0.84814453125,0.799072265625,0.5390625,0.21435546875,0.21923828125,1.007568359375
0.706787109375,0.828369140625,0.513916015625,0.17822265625,0.2271728515625,0.952880859375
0.601806640625,0.972900390625,0.38623046875,0.1702880859375,0.2850341796875,0.9669189453125
0.6630859375,1.31689453125,0.363525390625,0.18603515625,0.31787109375,0.9830322265625
0.739990234375,0.89404296875,0.281005859375,0.1722412109375,0.2491455078125,0.9736328125
0.553466796875,0.91357421875,0.3349609375,0.13916015625,0.2359619140625,0.9898681640625
0.673095703125,1.15234375,0.500244140625,0.1810302734375,0.2991943359375,1.0093994140625
0.7626953125,1.35888671875,0.545654296875,0.20068359375,0.33740234375,1.0340576171875
0.8134765625,1.163818359375,0.482421875,0.1947021484375,0.31982421875,0.984619140625
0.474853515625,1.05126953125,0.417724609375,0.1541748046875,0.3131103515625,1.0126953125
0.750244140625,1.089599609375,0.563720703125,0.2073974609375,0.284912109375,1.0157470703125
0.615966796875,0.832763671875,0.475341796875,0.1572265625,0.2216796875,1.0341796875
0.6494140625,0.62353515625,0.609619140625,0.1988525390625,0.175537109375,0.9842529296875
0.654296875,0.985107421875,0.451416015625,0.1483154296875,0.2767333984375,0.937255859375
0.591552734375,1.221923828125,0.556884765625,0.180908203125,0.318359375,0.9677734375
0.837646484375,1.03076171875,0.592529296875,0.2142333984375,0.28466796875,1.05029296875
0.78662109375,1.188720703125,0.431640625,0.19287109375,0.2945556640625,1.0264892578125
0.727294921875,1.070068359375,0.419677734375,0.1942138671875,0.282470703125,0.9599609375
0.69970703125,1.2490234375,0.6142578125,0.2222900390625,0.3466796875,1.018798828125
0.62841796875,0.912109375,0.628662109375,0.1695556640625,0.25830078125,0.99951171875
0.653076171875,1.15283203125,0.570556640625,0.1668701171875,0.2877197265625,0.9595947265625
0.742431640625,0.911376953125,0.474853515625,0.222900390625,0.2454833984375,1.0057373046875
0.727783203125,0.892578125,0.511474609375,0.1826171875,0.226318359375,0.99267578125
0.75634765625,1.131591796875,0.67333984375,0.2012939453125,0.3497314453125,0.9847412109375
0.563232421875,0.948486328125,0.442626953125,0.1815185546875,0.2281494140625,0.997802734375
0.697265625,1.380859375,0.501953125,0.2119140625,0.3245849609375,1.0321044921875
0.734130859375,1.30810546875,0.59619140625,0.1817626953125,0.3524169921875,0.9903564453125
0.720703125,1.215087890625,0.529541015625,0.17529296875,0.3067626953125,1.015869140625
0.842529296875,1.367919921875,0.502685546875,0.218994140625,0.37548828125,1.0283203125
0.64501953125,1.1328125,0.490966796875,0.1734619140625,0.2738037109375,1.03759765625
0.81640625,0.917236328125,0.5078125,0.224853515625,0.2176513671875,1.007568359375
0.678466796875,1.182861328125,0.425048828125,0.1741943359375,0.3377685546875,0.99755859375
0.83056640625,1.3408203125,0.501220703125,0.185302734375,0.3560791015625,0.9967041015625
0.342529296875,0.90087890625,0.449951171875,0.1253662109375,0.2568359375,0.9560546875
0.693603515625,0.781982421875,0.487548828125,0.18603515625,0.2159423828125,0.9912109375
1.84228515625,1.845947265625,1.12646484375,0.4871826171875,0.50244140625,1.0775146484375
2.111328125,1.900634765625,1.240478515625,0.5074462890625,0.54345703125,1.0673828125
1.790283203125,1.9609375,1.07080078125,0.512939453125,0.503662109375,0.989013671875
1.306640625,2.025146484375,0.974365234375,0.4212646484375,0.445556640625,0.97998046875
2.87548828125,2.027587890625,1.06982421875,0.6094970703125,0.54150390625,1.178955078125
2.4013671875,1.750244140625,1.261474609375,0.65625,0.4189453125,1.0235595703125
1.872314453125,1.8662109375,1.09375,0.4656982421875,0.49951171875,1.049560546875
3.315185546875,2.04638671875,1.12060546875,0.77490234375,0.554443359375,1.12109375
2.07080078125,1.549072265625,0.923583984375,0.570556640625,0.4468994140625,0.9688720703125
2.210693359375,1.291748046875,0.68115234375,0.6431884765625,0.4212646484375,1.0592041015625
3.95361328125,2.533447265625,1.431640625,0.955078125,0.635986328125,1.0599365234375
2.511962890625,1.801025390625,1.10888671875,0.5997314453125,0.4935302734375,0.924560546875
2.0009765625,1.712158203125,1.073974609375,0.4827880859375,0.6317138671875,1.091064453125
2.503173828125,1.495849609375,1.053466796875,0.717529296875,0.391357421875,1.0064697265625
3.50048828125,1.663818359375,0.99462890625,0.7080078125,0.4732666015625,1.03759765625
2.145751953125,1.859130859375,0.956787109375,0.667236328125,0.494384765625,0.982177734375
2.14208984375,2.152587890625,1.669677734375,0.581787109375,0.5321044921875,1.1524658203125
2.676025390625,1.525634765625,0.953369140625,0.684326171875,0.405517578125,1.04296875
2.494873046875,1.690673828125,1.716552734375,0.6090087890625,0.405029296875,1.1046142578125
2.07666015625,2.001708984375,0.843017578125,0.5936279296875,0.480224609375,1.1700439453125
2.042236328125,2.012939453125,1.23193359375,0.544677734375,0.4158935546875,1.03466796875
1.417724609375,1.427490234375,1.275146484375,0.3521728515625,0.388916015625,1.0220947265625
2.552734375,1.97021484375,1.26171875,0.6458740234375,0.5003662109375,1.039306640625
2.112548828125,2.27392578125,1.0908203125,0.6181640625,0.5404052734375,0.9521484375
2.23681640625,1.527099609375,1.23046875,0.5848388671875,0.3885498046875,1.1544189453125
