idCollect,accx,accy,accz,rmsx,rmsy,rmsz,temp,data,Gateway_idGateway,Place_idPlace,status
17177,0.77734375,0.87353515625,0.46240234375,0.2047119140625,0.2747802734375,1.0260009765625,41.04470588235294,2019-06-15 22:03:04,1,1,0
17178,0.619873046875,1.1689453125,0.384033203125,0.19580078125,0.3104248046875,0.995849609375,41.018235294117645,2019-06-15 22:03:59,1,1,0
17179,0.6875,1.204345703125,0.58984375,0.1822509765625,0.294921875,0.99951171875,40.98882352941177,2019-06-15 22:04:58,1,1,0
17180,0.669921875,1.193603515625,0.56396484375,0.18310546875,0.284423828125,0.99365234375,40.99176470588235,2019-06-15 22:06:00,1,1,0
17181,0.645751953125,1.355712890625,0.46923828125,0.1397705078125,0.3040771484375,1.00927734375,40.97117647058823,2019-06-15 22:07:01,1,1,0
17182,0.831298828125,1.0537109375,0.2939453125,0.2279052734375,0.2723388671875,1.0413818359375,40.921176470588236,2019-06-15 22:07:58,1,1,0
17183,0.930419921875,1.014404296875,0.31103515625,0.2626953125,0.3243408203125,1.070556640625,40.927058823529414,2019-06-15 22:08:58,1,1,0
17184,0.756103515625,0.94970703125,0.54638671875,0.194091796875,0.2437744140625,0.99609375,40.89176470588235,2019-06-15 22:11:01,1,1,0
17185,0.59033203125,1.09375,0.365234375,0.14501953125,0.2408447265625,0.97705078125,40.91235294117647,2019-06-15 22:12:00,1,1,0
17186,0.46630859375,0.7392578125,0.599365234375,0.137451171875,0.1976318359375,0.95947265625,40.88294117647059,2019-06-15 22:12:59,1,1,0
17187,0.545166015625,1.062744140625,0.4052734375,0.137939453125,0.2542724609375,1.0048828125,40.93588235294118,2019-06-15 22:14:01,1,1,0
17188,0.429931640625,1.377197265625,0.3349609375,0.1287841796875,0.321044921875,1.02490234375,40.91529411764706,2019-06-15 22:15:00,1,1,0
17189,0.631591796875,1.219482421875,0.37744140625,0.1884765625,0.3038330078125,0.9908447265625,40.953529411764706,2019-06-15 22:16:00,1,1,0
17190,0.9599609375,0.919189453125,0.585693359375,0.23095703125,0.26416015625,1.0650634765625,40.953529411764706,2019-06-15 22:16:58,1,1,0
17191,0.653076171875,1.176513671875,0.379150390625,0.1839599609375,0.281494140625,0.99169921875,40.88588235294118,2019-06-15 22:17:58,1,1,0
17192,0.86376953125,0.979248046875,0.447998046875,0.2579345703125,0.297119140625,1.000244140625,40.941764705882356,2019-06-15 22:18:59,1,1,0
17193,0.5478515625,1.05029296875,0.51220703125,0.172607421875,0.2996826171875,0.99072265625,40.921176470588236,2019-06-15 22:19:59,1,1,0
17194,0.716796875,1.01025390625,0.43701171875,0.1669921875,0.2958984375,1.020263671875,40.91823529411765,2019-06-15 22:20:59,1,1,0
17195,0.604248046875,0.888427734375,0.4501953125,0.1805419921875,0.2158203125,0.9930419921875,40.89764705882353,2019-06-15 22:21:59,1,1,0
17196,0.674560546875,1.000244140625,0.529541015625,0.178955078125,0.2646484375,0.9820556640625,40.894705882352945,2019-06-15 22:22:58,1,1,0
17197,0.31982421875,1.13330078125,0.377197265625,0.11865234375,0.3057861328125,0.968505859375,40.874117647058824,2019-06-15 22:24:00,1,1,0
17198,0.864013671875,1.1513671875,0.316162109375,0.2216796875,0.3447265625,1.00634765625,40.85941176470588,2019-06-15 22:24:58,1,1,0
17199,0.88134765625,0.911376953125,0.50048828125,0.217041015625,0.2637939453125,0.991943359375,40.86529411764706,2019-06-15 22:25:58,1,1,0
17200,1.048095703125,1.177001953125,0.413818359375,0.2265625,0.371826171875,0.9906005859375,40.89176470588235,2019-06-15 22:26:58,1,1,0
17201,0.3408203125,0.955078125,0.58740234375,0.0931396484375,0.251708984375,1.0386962890625,40.86529411764706,2019-06-15 22:27:58,1,1,0
17202,0.6806640625,1.16162109375,0.502685546875,0.16943359375,0.2825927734375,0.990234375,40.92411764705882,2019-06-15 22:28:58,1,1,0
17203,0.720947265625,1.33056640625,0.518310546875,0.165283203125,0.313720703125,0.9632568359375,40.91823529411765,2019-06-15 22:29:58,1,1,0
17204,0.54833984375,0.882080078125,0.531494140625,0.1556396484375,0.266845703125,1.0076904296875,40.953529411764706,2019-06-15 22:30:59,1,1,0
17205,0.693115234375,0.85498046875,0.466064453125,0.185791015625,0.2303466796875,0.965576171875,41.006470588235295,2019-06-15 22:31:58,1,1,0
17206,0.66943359375,0.91943359375,0.431884765625,0.191162109375,0.2166748046875,0.966552734375,40.99764705882353,2019-06-15 22:32:58,1,1,0
17207,0.715576171875,0.871337890625,0.43603515625,0.2044677734375,0.228515625,1.0277099609375,40.96529411764706,2019-06-15 22:34:58,1,1,0
17208,0.927490234375,1.3251953125,0.5048828125,0.247802734375,0.3170166015625,1.024658203125,40.96529411764706,2019-06-15 22:35:59,1,1,0
17209,0.79541015625,1.239501953125,0.491455078125,0.2169189453125,0.3280029296875,1.017333984375,40.959411764705884,2019-06-15 22:36:59,1,1,0
17210,0.685302734375,1.025390625,0.623291015625,0.1964111328125,0.276123046875,1.0450439453125,40.98882352941177,2019-06-15 22:37:58,1,1,0
17211,0.6923828125,1.212158203125,0.50341796875,0.1903076171875,0.3287353515625,0.9732666015625,41.027058823529416,2019-06-15 22:39:00,1,1,0
17212,0.874267578125,0.88134765625,0.585693359375,0.2557373046875,0.25439453125,1.0247802734375,41.018235294117645,2019-06-15 22:40:00,1,1,0
17213,0.781982421875,1.15380859375,0.4521484375,0.1754150390625,0.25244140625,1.0025634765625,41.065294117647056,2019-06-15 22:40:59,1,1,0
17214,0.599609375,0.998046875,0.416748046875,0.193115234375,0.250732421875,0.988525390625,41.065294117647056,2019-06-15 22:42:00,1,1,0
17215,0.51953125,1.0390625,0.3583984375,0.185791015625,0.3187255859375,0.9930419921875,41.09470588235294,2019-06-15 22:44:00,1,1,0
17216,0.943115234375,0.8251953125,0.5234375,0.2286376953125,0.2315673828125,0.9959716796875,41.08294117647059,2019-06-15 22:45:02,1,1,0
17217,0.6083984375,1.07080078125,0.43994140625,0.1505126953125,0.266845703125,1.0223388671875,41.08294117647059,2019-06-15 22:46:01,1,1,0
17218,0.434326171875,0.622802734375,0.264404296875,0.17138671875,0.2022705078125,1.0340576171875,41.05647058823529,2019-06-15 22:47:00,1,1,0
17219,0.688720703125,0.98046875,0.38134765625,0.1749267578125,0.2452392578125,0.9857177734375,41.02117647058824,2019-06-15 22:47:59,1,1,0
17220,0.4462890625,1.138427734375,0.4462890625,0.18310546875,0.283447265625,1.015869140625,40.93,2019-06-15 22:49:58,1,1,0
17221,0.7041015625,0.966796875,0.5361328125,0.17529296875,0.228759765625,0.9627685546875,40.894705882352945,2019-06-15 22:50:59,1,1,0
17222,0.857421875,1.043701171875,0.358154296875,0.2056884765625,0.3026123046875,1.02978515625,40.84764705882353,2019-06-15 22:51:59,1,1,0
17223,0.78271484375,1.136474609375,0.419921875,0.2003173828125,0.292236328125,0.9951171875,40.84470588235294,2019-06-15 22:52:59,1,1,0
17224,0.80615234375,1.214599609375,0.43798828125,0.21337890625,0.247802734375,0.9891357421875,40.85941176470588,2019-06-15 22:53:58,1,1,0
17225,0.434814453125,1.054931640625,0.426513671875,0.2000732421875,0.309326171875,1.0333251953125,40.894705882352945,2019-06-15 22:54:58,1,1,0
17226,0.76123046875,1.21826171875,0.511962890625,0.154296875,0.319091796875,1.00634765625,40.927058823529414,2019-06-15 22:56:00,1,1,0
17227,0.64453125,1.04296875,0.50634765625,0.21142578125,0.349853515625,0.9619140625,40.90941176470589,2019-06-15 22:57:58,1,1,0
